transaction_id,timestamp,account_id,linked_momo_account,amount_ghs,transaction_type,channel,counterparty_account,balance_before_ghs,balance_after_ghs,location_region,is_after_hours,income_tier,personal_alert_threshold,label,attack_type
BANK-TXN-248984,2026-01-13 20:46:35.390420,BANK-GH-00147,MOMO-GH-00147,3209.09,transfer,internet,BANK-GH-00389,6699.56,3490.47,Upper West,False,middle,5511.75,0,none
BANK-TXN-193806,2026-01-13 21:02:55.429758,BANK-GH-00042,MOMO-GH-00042,1473.46,transfer,internet,BANK-GH-00284,845.11,-628.35,Eastern,False,low,1807.23,0,none
BANK-TXN-175706,2026-01-13 21:17:12.462163,BANK-GH-00346,MOMO-GH-00346,21689.71,deposit,momo,BANK-GH-00393,122687.71,100998.0,Central,False,high,37151.07,0,none
BANK-TXN-399203,2026-01-13 21:36:37.401895,BANK-GH-00016,MOMO-GH-00016,3176.17,momo_link,momo,BANK-GH-00263,12365.72,9189.55,Western,False,middle,4645.17,0,none
BANK-TXN-708868,2026-01-13 21:39:38.472261,BANK-GH-00002,MOMO-GH-00002,6742.4,deposit,momo,BANK-GH-00399,23144.75,16402.35,Volta,False,middle,7125.72,0,none
BANK-TXN-596215,2026-01-13 21:56:21.447046,BANK-GH-00226,MOMO-GH-00226,712.2,withdrawal,branch,BANK-GH-00429,4045.11,3332.91,Volta,False,low,1343.46,0,none
BANK-TXN-443674,2026-01-13 22:28:28.457608,BANK-GH-00442,MOMO-GH-00442,6734.79,momo_link,atm,BANK-GH-00457,10809.27,4074.48,Upper West,False,middle,7748.64,0,none
BANK-TXN-414798,2026-01-14 01:22:31.410573,BANK-GH-00374,MOMO-GH-00374,1887.3,transfer,branch,BANK-GH-00321,6645.74,4758.44,Ashanti,False,low,2125.08,0,none
BANK-TXN-629757,2026-01-14 01:29:45.480786,BANK-GH-00087,MOMO-GH-00087,2211.67,transfer,internet,BANK-GH-00317,3395.62,1183.95,Central,False,middle,5274.21,0,none
BANK-TXN-666619,2026-01-14 02:03:43.443637,BANK-GH-00346,MOMO-GH-00346,26656.42,deposit,internet,BANK-GH-00229,50845.03,24188.61,Central,False,high,37151.07,0,none
BANK-TXN-141889,2026-01-14 05:21:25.419212,BANK-GH-00201,MOMO-GH-00201,693.28,withdrawal,branch,BANK-GH-00266,3489.69,2796.41,Upper West,False,low,1709.67,0,none
BANK-TXN-509568,2026-01-14 06:25:10.464478,BANK-GH-00359,MOMO-GH-00359,1248.48,transfer,branch,BANK-GH-00445,1049.82,-198.66,Volta,False,low,1539.54,0,none
BANK-TXN-408708,2026-01-14 06:43:52.490027,BANK-GH-00289,MOMO-GH-00289,3343.08,transfer,branch,BANK-GH-00053,10342.43,6999.35,Upper West,False,middle,6332.37,0,none
BANK-TXN-987600,2026-01-14 07:24:36.390257,BANK-GH-00442,MOMO-GH-00442,3773.95,momo_link,branch,BANK-GH-00454,22755.22,18981.27,Upper West,False,middle,7748.64,0,none
BANK-TXN-946186,2026-01-14 07:25:06.385485,BANK-GH-00013,MOMO-GH-00013,9515.38,transfer,mobile,BANK-GH-00032,34776.92,25261.54,Greater Accra,False,high,13979.94,0,none
BANK-TXN-540636,2026-01-14 08:08:12.461406,BANK-GH-00273,MOMO-GH-00273,1287.94,transfer,mobile,BANK-GH-00303,3195.77,1907.83,Ashanti,False,low,1743.03,0,none
BANK-TXN-327337,2026-01-14 08:28:07.401346,BANK-GH-00277,MOMO-GH-00277,2666.54,momo_link,internet,BANK-GH-00384,8141.14,5474.6,Greater Accra,False,middle,3932.64,0,none
BANK-TXN-299671,2026-01-14 09:18:14.474389,BANK-GH-00194,MOMO-GH-00194,1074.61,momo_link,branch,BANK-GH-00038,629.07,-445.54,Central,False,low,1814.7,0,none
BANK-TXN-926369,2026-01-14 10:22:42.416733,BANK-GH-00013,MOMO-GH-00013,5106.65,deposit,branch,BANK-GH-00065,15889.41,10782.76,Greater Accra,False,high,13979.94,0,none
BANK-TXN-600284,2026-01-14 10:24:20.436767,BANK-GH-00286,MOMO-GH-00286,6116.84,transfer,momo,BANK-GH-00405,15489.7,9372.86,Central,False,middle,8492.49,0,none
BANK-TXN-218083,2026-01-14 10:43:01.462355,BANK-GH-00316,MOMO-GH-00316,1287.34,deposit,mobile,BANK-GH-00075,1025.29,-262.05,Greater Accra,False,low,2196.12,0,none
BANK-TXN-293751,2026-01-14 10:52:13.457647,BANK-GH-00168,MOMO-GH-00168,3497.66,deposit,atm,BANK-GH-00381,2745.91,-751.75,Volta,False,middle,5111.34,0,none
BANK-TXN-462127,2026-01-14 10:57:00.476131,BANK-GH-00222,MOMO-GH-00222,431.36,momo_link,internet,BANK-GH-00158,2905.97,2474.61,Central,False,low,954.93,0,none
BANK-TXN-644807,2026-01-14 11:04:12.407476,BANK-GH-00271,MOMO-GH-00271,1713.98,withdrawal,internet,BANK-GH-00111,836.21,-877.77,Western,False,low,2370.24,0,none
BANK-TXN-531530,2026-01-14 11:04:41.421004,BANK-GH-00323,MOMO-GH-00323,993.64,transfer,internet,BANK-GH-00483,2484.09,1490.45,Volta,False,low,1330.02,0,none
BANK-TXN-424632,2026-01-14 11:29:18.490124,BANK-GH-00129,MOMO-GH-00129,1585.78,transfer,internet,BANK-GH-00445,4528.2,2942.42,Northern,False,low,1939.05,0,none
BANK-TXN-890011,2026-01-14 12:08:20.417849,BANK-GH-00040,MOMO-GH-00040,834.74,withdrawal,mobile,BANK-GH-00359,6334.38,5499.64,Brong-Ahafo,False,low,2150.61,0,none
BANK-TXN-211161,2026-01-14 12:12:17.391769,BANK-GH-00201,MOMO-GH-00201,1365.66,withdrawal,internet,BANK-GH-00304,3847.83,2482.17,Upper West,False,low,1709.67,0,none
BANK-TXN-650166,2026-01-14 12:13:07.398014,BANK-GH-00181,MOMO-GH-00181,570.37,momo_link,momo,BANK-GH-00069,350.46,-219.91,Volta,False,low,1016.79,0,none
BANK-TXN-346575,2026-01-14 12:33:16.391961,BANK-GH-00139,MOMO-GH-00139,28550.49,momo_link,momo,BANK-GH-00261,21931.45,-6619.04,Central,False,high,35826.21,0,none
BANK-TXN-366487,2026-01-14 14:23:17.450318,BANK-GH-00133,MOMO-GH-00133,710.52,withdrawal,internet,BANK-GH-00344,1314.02,603.5,Volta,False,low,1546.02,0,none
BANK-TXN-323114,2026-01-14 15:28:20.399748,BANK-GH-00277,MOMO-GH-00277,3890.6,deposit,atm,BANK-GH-00293,4265.33,374.73,Greater Accra,False,middle,3932.64,0,none
BANK-TXN-363368,2026-01-14 16:44:55.466253,BANK-GH-00262,MOMO-GH-00262,3502.29,transfer,mobile,BANK-GH-00219,6092.9,2590.61,Volta,False,middle,4831.17,0,none
BANK-TXN-468107,2026-01-14 18:45:00.411759,BANK-GH-00165,MOMO-GH-00165,3247.51,momo_link,internet,BANK-GH-00287,14280.66,11033.15,Volta,False,middle,5131.17,0,none
BANK-TXN-818115,2026-01-14 18:55:45.411783,BANK-GH-00212,MOMO-GH-00212,1786.53,deposit,mobile,BANK-GH-00037,2405.96,619.43,Brong-Ahafo,False,low,2152.44,0,none
BANK-TXN-672286,2026-01-14 19:16:41.475120,BANK-GH-00255,MOMO-GH-00255,1611.94,deposit,atm,BANK-GH-00158,1839.47,227.53,Volta,False,low,2223.69,0,none
BANK-TXN-926556,2026-01-14 19:36:38.390584,BANK-GH-00230,MOMO-GH-00230,5696.95,momo_link,mobile,BANK-GH-00027,3531.16,-2165.79,Northern,False,middle,6881.82,0,none
BANK-TXN-866278,2026-01-14 21:31:41.480884,BANK-GH-00318,MOMO-GH-00318,1389.53,transfer,atm,BANK-GH-00139,4069.59,2680.06,Upper East,False,low,2132.4,0,none
BANK-TXN-142079,2026-01-14 21:51:38.399330,BANK-GH-00041,MOMO-GH-00041,8178.74,transfer,momo,BANK-GH-00232,5047.31,-3131.43,Central,False,high,12729.12,0,none
BANK-TXN-730775,2026-01-14 22:35:09.387976,BANK-GH-00078,MOMO-GH-00078,3746.15,deposit,branch,BANK-GH-00377,3003.77,-742.38,Volta,False,middle,4902.24,0,none
BANK-TXN-107800,2026-01-14 23:23:14.447987,BANK-GH-00421,MOMO-GH-00421,1131.41,withdrawal,atm,BANK-GH-00189,4381.84,3250.43,Western,False,low,1751.73,0,none
BANK-TXN-272904,2026-01-14 23:39:20.443125,BANK-GH-00151,MOMO-GH-00151,3016.56,momo_link,momo,BANK-GH-00335,7101.11,4084.55,Brong-Ahafo,False,middle,6722.49,0,none
BANK-TXN-645377,2026-01-15 00:26:41.421707,BANK-GH-00013,MOMO-GH-00013,6977.59,transfer,atm,BANK-GH-00041,31406.45,24428.86,Greater Accra,False,high,13979.94,0,none
BANK-TXN-929816,2026-01-15 01:02:39.390803,BANK-GH-00457,MOMO-GH-00457,3503.4,momo_link,branch,BANK-GH-00287,2449.93,-1053.47,Brong-Ahafo,False,middle,5246.73,0,none
BANK-TXN-297336,2026-01-15 01:04:12.395073,BANK-GH-00114,MOMO-GH-00114,3930.45,withdrawal,momo,BANK-GH-00024,9004.83,5074.38,Greater Accra,False,middle,5042.97,0,none
BANK-TXN-167648,2026-01-15 01:46:13.477846,BANK-GH-00428,MOMO-GH-00428,800.81,withdrawal,internet,BANK-GH-00082,850.43,49.62,Ashanti,False,low,1052.85,0,none
BANK-TXN-749338,2026-01-15 01:57:41.410817,BANK-GH-00466,MOMO-GH-00466,3177.6,momo_link,internet,BANK-GH-00398,14601.95,11424.35,Upper East,False,middle,5162.97,0,none
BANK-TXN-263264,2026-01-15 02:33:00.408610,BANK-GH-00406,MOMO-GH-00406,843.77,deposit,atm,BANK-GH-00213,2530.15,1686.38,Central,False,low,1090.41,0,none
BANK-TXN-783517,2026-01-15 02:33:40.462437,BANK-GH-00497,MOMO-GH-00497,3483.45,transfer,internet,BANK-GH-00043,8399.44,4915.99,Northern,False,middle,6089.61,0,none
BANK-TXN-859516,2026-01-15 02:39:19.413379,BANK-GH-00439,MOMO-GH-00439,1577.86,transfer,atm,BANK-GH-00492,1366.28,-211.58,Greater Accra,False,low,2124.42,0,none
BANK-TXN-404289,2026-01-15 03:13:47.449522,BANK-GH-00147,MOMO-GH-00147,2962.75,withdrawal,atm,BANK-GH-00118,4314.55,1351.8,Upper West,False,middle,5511.75,0,none
BANK-TXN-999006,2026-01-15 03:30:49.401971,BANK-GH-00138,MOMO-GH-00138,7268.17,deposit,atm,BANK-GH-00169,22450.79,15182.62,Volta,False,middle,8951.76,0,none
BANK-TXN-306063,2026-01-15 03:42:55.416035,BANK-GH-00338,MOMO-GH-00338,1224.79,transfer,internet,BANK-GH-00113,4963.98,3739.19,Volta,False,low,1573.26,0,none
BANK-TXN-719433,2026-01-15 04:29:50.461598,BANK-GH-00093,MOMO-GH-00093,4425.67,momo_link,internet,BANK-GH-00281,11149.96,6724.29,Upper East,False,middle,4420.95,0,none
BANK-TXN-815084,2026-01-15 05:16:13.440674,BANK-GH-00152,MOMO-GH-00152,1174.18,withdrawal,internet,BANK-GH-00457,2059.29,885.11,Northern,False,low,1567.05,0,none
BANK-TXN-752442,2026-01-15 05:19:42.490737,BANK-GH-00027,MOMO-GH-00027,1455.46,transfer,mobile,BANK-GH-00428,5875.94,4420.48,Ashanti,False,middle,2757.54,0,none
BANK-TXN-939153,2026-01-15 05:28:01.449367,BANK-GH-00442,MOMO-GH-00442,5401.16,transfer,atm,BANK-GH-00248,21848.32,16447.16,Upper West,False,middle,7748.64,0,none
BANK-TXN-847439,2026-01-15 05:58:01.458415,BANK-GH-00334,MOMO-GH-00334,1080.66,momo_link,branch,BANK-GH-00074,2934.94,1854.28,Upper East,False,low,1309.98,0,none
BANK-TXN-338909,2026-01-15 06:31:00.420548,BANK-GH-00160,MOMO-GH-00160,1639.4,transfer,mobile,BANK-GH-00181,5983.89,4344.49,Upper West,False,low,1822.65,0,none
BANK-TXN-714298,2026-01-15 09:43:40.474294,BANK-GH-00296,MOMO-GH-00296,3441.62,withdrawal,atm,BANK-GH-00373,23159.59,19717.97,Volta,False,middle,7454.46,0,none
BANK-TXN-470425,2026-01-15 10:52:56.428399,BANK-GH-00118,MOMO-GH-00118,19006.22,withdrawal,branch,BANK-GH-00041,27029.89,8023.67,Western,False,high,30919.38,0,none
BANK-TXN-849662,2026-01-15 11:38:30.428698,BANK-GH-00042,MOMO-GH-00042,1068.84,momo_link,momo,BANK-GH-00429,5569.92,4501.08,Eastern,False,low,1807.23,0,none
BANK-TXN-793448,2026-01-15 12:42:44.476684,BANK-GH-00238,MOMO-GH-00238,1764.39,deposit,internet,BANK-GH-00184,1884.36,119.97,Upper West,False,low,2399.4,0,none
BANK-TXN-114100,2026-01-15 12:44:29.385434,BANK-GH-00187,MOMO-GH-00187,1130.29,momo_link,branch,BANK-GH-00482,6516.11,5385.82,Brong-Ahafo,False,low,2059.26,0,none
BANK-TXN-781212,2026-01-15 13:17:27.472238,BANK-GH-00388,MOMO-GH-00388,5522.2,deposit,branch,BANK-GH-00056,20774.46,15252.26,Ashanti,False,middle,7384.53,0,none
BANK-TXN-731046,2026-01-15 14:24:58.401731,BANK-GH-00073,MOMO-GH-00073,12039.94,momo_link,internet,BANK-GH-00002,36623.69,24583.75,Volta,False,high,19750.05,0,none
BANK-TXN-507759,2026-01-15 14:31:41.429307,BANK-GH-00274,MOMO-GH-00274,1111.35,transfer,mobile,BANK-GH-00178,5397.91,4286.56,Eastern,False,low,1904.76,0,none
BANK-TXN-714667,2026-01-15 14:50:46.466347,BANK-GH-00462,MOMO-GH-00462,810.91,momo_link,internet,BANK-GH-00375,529.87,-281.04,Central,False,low,1496.19,0,none
BANK-TXN-952612,2026-01-15 15:21:31.422738,BANK-GH-00222,MOMO-GH-00222,653.77,withdrawal,momo,BANK-GH-00209,1118.76,464.99,Central,False,low,954.93,0,none
BANK-TXN-290036,2026-01-15 15:39:12.413176,BANK-GH-00056,MOMO-GH-00056,5473.91,transfer,momo,BANK-GH-00168,7906.73,2432.82,Eastern,False,middle,8605.74,0,none
BANK-TXN-532044,2026-01-15 15:44:00.457264,BANK-GH-00276,MOMO-GH-00276,746.98,withdrawal,mobile,BANK-GH-00251,2557.18,1810.2,Northern,False,low,1199.19,0,none
BANK-TXN-443260,2026-01-15 16:16:22.401655,BANK-GH-00126,MOMO-GH-00126,34834.46,transfer,momo,BANK-GH-00032,64339.19,29504.73,Western,False,high,37526.16,0,none
BANK-TXN-215213,2026-01-15 16:57:53.433344,BANK-GH-00478,MOMO-GH-00478,3879.49,transfer,branch,BANK-GH-00128,3398.16,-481.33,Brong-Ahafo,False,middle,4517.73,0,none
BANK-TXN-813385,2026-01-15 17:11:19.406699,BANK-GH-00304,MOMO-GH-00304,4019.79,transfer,momo,BANK-GH-00347,21635.15,17615.36,Brong-Ahafo,False,middle,7228.02,0,none
BANK-TXN-188963,2026-01-15 17:16:00.419055,BANK-GH-00074,MOMO-GH-00074,6144.74,transfer,branch,BANK-GH-00000,16032.81,9888.07,Central,False,middle,8325.54,0,none
BANK-TXN-128655,2026-01-15 17:32:35.411831,BANK-GH-00354,MOMO-GH-00354,1275.62,momo_link,mobile,BANK-GH-00360,1187.97,-87.65,Brong-Ahafo,False,low,1486.71,0,none
BANK-TXN-301165,2026-01-15 18:08:53.420809,BANK-GH-00106,MOMO-GH-00106,4703.48,momo_link,atm,BANK-GH-00438,6973.35,2269.87,Eastern,False,middle,6525.39,0,none
BANK-TXN-804481,2026-01-15 18:35:05.400524,BANK-GH-00242,MOMO-GH-00242,23168.25,withdrawal,branch,BANK-GH-00177,80824.9,57656.65,Ashanti,False,high,27680.31,0,none
BANK-TXN-888142,2026-01-15 19:46:54.434403,BANK-GH-00058,MOMO-GH-00058,795.32,withdrawal,momo,BANK-GH-00400,1844.4,1049.08,Eastern,False,low,1945.8,0,none
BANK-TXN-704625,2026-01-15 20:51:48.461741,BANK-GH-00353,MOMO-GH-00353,905.23,transfer,momo,BANK-GH-00377,1269.18,363.95,Upper West,False,low,1288.11,0,none
BANK-TXN-617105,2026-01-15 21:00:52.466961,BANK-GH-00493,MOMO-GH-00493,5184.14,transfer,momo,BANK-GH-00292,21045.94,15861.8,Central,False,middle,6725.64,0,none
BANK-TXN-775441,2026-01-15 21:12:03.487359,BANK-GH-00407,MOMO-GH-00407,1060.36,withdrawal,atm,BANK-GH-00049,3003.68,1943.32,Central,False,low,1543.98,0,none
BANK-TXN-991546,2026-01-15 21:39:10.473124,BANK-GH-00138,MOMO-GH-00138,6287.81,withdrawal,internet,BANK-GH-00154,21141.88,14854.07,Volta,False,middle,8951.76,0,none
BANK-TXN-253218,2026-01-15 21:42:47.394782,BANK-GH-00415,MOMO-GH-00415,4134.2,deposit,internet,BANK-GH-00211,3265.39,-868.81,Upper East,False,middle,4405.8,0,none
BANK-TXN-581031,2026-01-15 21:56:25.463762,BANK-GH-00082,MOMO-GH-00082,961.67,deposit,momo,BANK-GH-00375,2694.12,1732.45,Ashanti,False,low,1810.86,0,none
BANK-TXN-683102,2026-01-15 22:52:23.480982,BANK-GH-00375,MOMO-GH-00375,4829.95,transfer,momo,BANK-GH-00361,10717.96,5888.01,Brong-Ahafo,False,middle,6427.74,0,none
BANK-TXN-595620,2026-01-15 22:54:36.445633,BANK-GH-00295,MOMO-GH-00295,719.09,deposit,momo,BANK-GH-00227,2904.91,2185.82,Upper East,False,low,990.39,0,none
BANK-TXN-220178,2026-01-16 00:02:12.461551,BANK-GH-00275,MOMO-GH-00275,2848.61,withdrawal,internet,BANK-GH-00059,5202.94,2354.33,Greater Accra,False,middle,3063.6,0,none
BANK-TXN-590192,2026-01-16 00:22:06.406061,BANK-GH-00274,MOMO-GH-00274,1077.43,momo_link,mobile,BANK-GH-00022,5949.69,4872.26,Eastern,False,low,1904.76,0,none
BANK-TXN-999441,2026-01-16 01:42:37.449004,BANK-GH-00010,MOMO-GH-00010,744.91,withdrawal,internet,BANK-GH-00244,2536.57,1791.66,Central,False,low,948.15,0,none
BANK-TXN-432468,2026-01-16 02:04:01.456709,BANK-GH-00433,MOMO-GH-00433,1971.32,deposit,atm,BANK-GH-00441,2146.25,174.93,Eastern,False,middle,2628.69,0,none
BANK-TXN-136445,2026-01-16 02:05:05.482847,BANK-GH-00244,MOMO-GH-00244,1967.18,deposit,internet,BANK-GH-00278,4858.97,2891.79,Northern,False,low,1836.72,0,none
BANK-TXN-355051,2026-01-16 03:18:38.443049,BANK-GH-00416,MOMO-GH-00416,4364.21,withdrawal,mobile,BANK-GH-00124,4975.36,611.15,Western,False,middle,6007.29,0,none
BANK-TXN-903575,2026-01-16 04:31:26.432508,BANK-GH-00201,MOMO-GH-00201,1207.52,withdrawal,internet,BANK-GH-00287,5563.78,4356.26,Upper West,False,low,1709.67,0,none
BANK-TXN-808534,2026-01-16 05:24:55.406261,BANK-GH-00492,MOMO-GH-00492,5905.34,transfer,atm,BANK-GH-00025,19076.84,13171.5,Brong-Ahafo,False,middle,7715.85,0,none
BANK-TXN-693509,2026-01-16 05:30:43.420715,BANK-GH-00174,MOMO-GH-00174,1050.3,deposit,mobile,BANK-GH-00300,4457.66,3407.36,Brong-Ahafo,False,low,1455.09,0,none
BANK-TXN-304876,2026-01-16 05:51:26.431743,BANK-GH-00218,MOMO-GH-00218,5089.02,momo_link,branch,BANK-GH-00119,4683.14,-405.88,Ashanti,False,middle,4675.71,0,none
BANK-TXN-217455,2026-01-16 05:55:34.483610,BANK-GH-00423,MOMO-GH-00423,676.6,deposit,mobile,BANK-GH-00491,3324.18,2647.58,Brong-Ahafo,False,low,1204.08,0,none
BANK-TXN-959162,2026-01-16 06:23:45.408234,BANK-GH-00457,MOMO-GH-00457,2780.48,withdrawal,momo,BANK-GH-00269,11076.88,8296.4,Brong-Ahafo,False,middle,5246.73,0,none
BANK-TXN-832719,2026-01-16 06:54:21.473303,BANK-GH-00259,MOMO-GH-00259,862.22,momo_link,branch,BANK-GH-00303,664.64,-197.58,Upper East,False,low,1105.56,0,none
BANK-TXN-615753,2026-01-16 07:23:58.442671,BANK-GH-00218,MOMO-GH-00218,2842.41,withdrawal,atm,BANK-GH-00048,14448.32,11605.91,Ashanti,False,middle,4675.71,0,none
BANK-TXN-448206,2026-01-16 07:25:10.472940,BANK-GH-00221,MOMO-GH-00221,5722.12,deposit,internet,BANK-GH-00017,3176.98,-2545.14,Central,False,middle,8246.22,0,none
BANK-TXN-151310,2026-01-16 08:18:40.463532,BANK-GH-00407,MOMO-GH-00407,931.22,transfer,mobile,BANK-GH-00171,1047.46,116.24,Central,False,low,1543.98,0,none
BANK-TXN-651642,2026-01-16 08:49:15.444886,BANK-GH-00088,MOMO-GH-00088,1506.38,transfer,momo,BANK-GH-00005,5159.06,3652.68,Northern,False,low,2138.61,0,none
BANK-TXN-754076,2026-01-16 09:09:38.489062,BANK-GH-00146,MOMO-GH-00146,1045.41,momo_link,atm,BANK-GH-00452,3821.59,2776.18,Brong-Ahafo,False,low,1909.23,0,none
BANK-TXN-491816,2026-01-16 09:27:02.480018,BANK-GH-00494,MOMO-GH-00494,5513.94,transfer,atm,BANK-GH-00171,20926.78,15412.84,Northern,False,middle,8965.38,0,none
BANK-TXN-937752,2026-01-16 10:58:50.472496,BANK-GH-00450,MOMO-GH-00450,1860.97,withdrawal,mobile,BANK-GH-00379,8457.63,6596.66,Northern,False,middle,3087.12,0,none
BANK-TXN-508500,2026-01-16 11:02:58.394237,BANK-GH-00249,MOMO-GH-00249,6569.35,deposit,mobile,BANK-GH-00346,19579.99,13010.64,Western,False,middle,8081.13,0,none
BANK-TXN-951243,2026-01-16 11:09:25.454799,BANK-GH-00084,MOMO-GH-00084,4514.84,momo_link,internet,BANK-GH-00316,23875.07,19360.23,Central,False,middle,7881.78,0,none
BANK-TXN-665215,2026-01-16 11:36:29.474533,BANK-GH-00034,MOMO-GH-00034,928.93,momo_link,atm,BANK-GH-00016,3365.17,2436.24,Upper West,False,low,1615.17,0,none
BANK-TXN-487982,2026-01-16 11:53:09.392937,BANK-GH-00416,MOMO-GH-00416,6706.47,transfer,momo,BANK-GH-00399,8525.96,1819.49,Western,False,middle,6007.29,0,none
BANK-TXN-814164,2026-01-16 13:51:36.389426,BANK-GH-00184,MOMO-GH-00184,6249.82,transfer,internet,BANK-GH-00455,6189.41,-60.41,Western,False,middle,7322.31,0,none
BANK-TXN-829671,2026-01-16 14:14:39.468512,BANK-GH-00250,MOMO-GH-00250,1066.63,withdrawal,mobile,BANK-GH-00019,1958.19,891.56,Eastern,False,low,1599.72,0,none
BANK-TXN-989838,2026-01-16 15:11:26.387465,BANK-GH-00177,MOMO-GH-00177,901.25,withdrawal,internet,BANK-GH-00466,2988.97,2087.72,Central,False,low,1917.72,0,none
BANK-TXN-890897,2026-01-16 15:45:09.433875,BANK-GH-00219,MOMO-GH-00219,1174.44,withdrawal,momo,BANK-GH-00170,1900.49,726.05,Western,False,low,1428.45,0,none
BANK-TXN-930558,2026-01-16 15:52:22.484310,BANK-GH-00055,MOMO-GH-00055,1613.06,momo_link,atm,BANK-GH-00073,3496.01,1882.95,Volta,False,low,1764.87,0,none
BANK-TXN-634256,2026-01-16 16:38:42.437672,BANK-GH-00399,MOMO-GH-00399,2978.78,deposit,branch,BANK-GH-00120,13609.21,10630.43,Western,False,middle,6151.32,0,none
BANK-TXN-284260,2026-01-16 17:52:03.475499,BANK-GH-00076,MOMO-GH-00076,1021.85,momo_link,atm,BANK-GH-00042,964.7,-57.15,Greater Accra,False,low,1491.03,0,none
BANK-TXN-644070,2026-01-16 18:14:21.463031,BANK-GH-00215,MOMO-GH-00215,1041.45,momo_link,atm,BANK-GH-00241,4389.91,3348.46,Western,False,low,1429.23,0,none
BANK-TXN-963961,2026-01-16 18:45:26.481715,BANK-GH-00183,MOMO-GH-00183,1835.67,withdrawal,mobile,BANK-GH-00471,6239.21,4403.54,Brong-Ahafo,False,low,2166.72,0,none
BANK-TXN-491451,2026-01-16 19:01:15.416129,BANK-GH-00074,MOMO-GH-00074,3810.29,withdrawal,momo,BANK-GH-00126,19111.09,15300.8,Central,False,middle,8325.54,0,none
BANK-TXN-921251,2026-01-16 19:06:45.448010,BANK-GH-00108,MOMO-GH-00108,5032.98,deposit,branch,BANK-GH-00105,6370.11,1337.13,Upper East,False,middle,7839.99,0,none
BANK-TXN-285710,2026-01-16 20:12:25.385100,BANK-GH-00041,MOMO-GH-00041,5191.28,withdrawal,momo,BANK-GH-00242,31033.86,25842.58,Central,False,high,12729.12,0,none
BANK-TXN-186308,2026-01-16 20:24:55.443444,BANK-GH-00217,MOMO-GH-00217,690.57,transfer,mobile,BANK-GH-00151,8560.89,7870.32,Northern,False,middle,2687.34,0,none
BANK-TXN-882304,2026-01-16 20:39:23.385985,BANK-GH-00060,MOMO-GH-00060,4305.97,momo_link,atm,BANK-GH-00413,13591.31,9285.34,Upper East,False,middle,6403.98,0,none
BANK-TXN-437279,2026-01-16 21:04:45.393993,BANK-GH-00331,MOMO-GH-00331,20411.5,deposit,branch,BANK-GH-00267,56161.31,35749.81,Brong-Ahafo,False,high,19773.96,0,none
BANK-TXN-829088,2026-01-16 21:09:12.430695,BANK-GH-00088,MOMO-GH-00088,1890.87,deposit,atm,BANK-GH-00475,2114.94,224.07,Northern,False,low,2138.61,0,none
BANK-TXN-102359,2026-01-16 21:40:07.450624,BANK-GH-00215,MOMO-GH-00215,1089.87,momo_link,internet,BANK-GH-00027,3802.72,2712.85,Western,False,low,1429.23,0,none
BANK-TXN-314528,2026-01-16 21:53:18.400616,BANK-GH-00410,MOMO-GH-00410,1699.51,momo_link,branch,BANK-GH-00325,886.83,-812.68,Upper East,False,low,2194.38,0,none
BANK-TXN-207452,2026-01-16 22:00:38.488279,BANK-GH-00052,MOMO-GH-00052,1377.48,deposit,mobile,BANK-GH-00377,3892.77,2515.29,Central,False,low,2196.54,0,none
BANK-TXN-930763,2026-01-16 22:35:59.407167,BANK-GH-00326,MOMO-GH-00326,5998.86,withdrawal,branch,BANK-GH-00210,10089.7,4090.84,Ashanti,False,middle,8064.24,0,none
BANK-TXN-535214,2026-01-16 23:24:41.470706,BANK-GH-00122,MOMO-GH-00122,1801.84,transfer,momo,BANK-GH-00293,2152.13,350.29,Upper West,False,low,2085.0,0,none
BANK-TXN-336814,2026-01-17 00:15:02.484734,BANK-GH-00315,MOMO-GH-00315,2372.74,withdrawal,mobile,BANK-GH-00209,5670.68,3297.94,Northern,False,low,2371.98,0,none
BANK-TXN-941368,2026-01-17 00:54:47.450719,BANK-GH-00021,MOMO-GH-00021,9597.82,deposit,internet,BANK-GH-00402,43312.48,33714.66,Brong-Ahafo,False,high,14944.56,0,none
BANK-TXN-356257,2026-01-17 01:08:46.483769,BANK-GH-00378,MOMO-GH-00378,17792.14,transfer,branch,BANK-GH-00438,127097.88,109305.74,Western,False,high,44729.49,0,none
BANK-TXN-695787,2026-01-17 02:09:47.439676,BANK-GH-00352,MOMO-GH-00352,899.02,withdrawal,branch,BANK-GH-00146,1563.64,664.62,Volta,False,low,1819.02,0,none
BANK-TXN-485138,2026-01-17 02:47:12.405529,BANK-GH-00295,MOMO-GH-00295,786.92,deposit,atm,BANK-GH-00225,643.33,-143.59,Upper East,False,low,990.39,0,none
BANK-TXN-547234,2026-01-17 04:45:40.486256,BANK-GH-00030,MOMO-GH-00030,6712.42,transfer,mobile,BANK-GH-00415,25064.6,18352.18,Eastern,False,middle,8795.37,0,none
BANK-TXN-802016,2026-01-17 04:55:32.479156,BANK-GH-00356,MOMO-GH-00356,1144.07,momo_link,branch,BANK-GH-00132,1238.98,94.91,Upper East,False,low,1583.01,0,none
BANK-TXN-574909,2026-01-17 04:58:14.455571,BANK-GH-00139,MOMO-GH-00139,14840.57,momo_link,atm,BANK-GH-00003,27345.02,12504.45,Central,False,high,35826.21,0,none
